0.000,0.000,0.500,-1
0.050,0.040,0.508,-1
0.100,0.081,0.514,-1
0.150,0.124,0.515,-1
0.200,0.167,0.514,-1
0.250,0.210,0.508,-1
0.300,0.254,0.499,-1
0.350,0.298,0.486,-1
0.400,0.341,0.469,-1
0.450,0.383,0.449,-1
0.500,0.424,0.424,-1
0.550,0.464,0.396,-1
0.600,0.502,0.364,-1
0.650,0.537,0.329,-1
0.700,0.570,0.291,-1
0.750,0.601,0.249,-1
0.800,0.628,0.204,-1
0.850,0.651,0.156,-1
0.900,0.672,0.106,-1
0.950,0.688,0.054,-1
1.000,0.700,-0.000,-1
1.050,0.708,-0.056,-1
1.100,0.711,-0.113,-1
1.150,0.710,-0.170,-1
1.200,0.704,-0.229,-1
1.250,0.693,-0.287,-1
1.300,0.677,-0.345,-1
1.350,0.657,-0.402,-1
1.400,0.631,-0.458,-1
1.450,0.601,-0.513,-1
1.500,0.566,-0.566,-1
1.550,0.526,-0.616,-1
1.600,0.482,-0.663,-1
1.650,0.434,-0.708,-1
1.700,0.381,-0.748,-1
1.750,0.325,-0.785,-1
1.800,0.266,-0.818,-1
1.850,0.203,-0.846,-1
1.900,0.138,-0.869,-1
1.950,0.070,-0.887,-1
2.000,-0.000,-0.900,-1
2.050,-0.071,-0.907,-1
2.100,-0.144,-0.909,-1
2.150,-0.217,-0.904,-1
2.200,-0.290,-0.894,-1
2.250,-0.364,-0.878,-1
2.300,-0.436,-0.855,-1
2.350,-0.507,-0.827,-1
2.400,-0.576,-0.793,-1
2.450,-0.643,-0.753,-1
2.500,-0.707,-0.707,-1
2.550,-0.768,-0.656,-1
2.600,-0.825,-0.600,-1
2.650,-0.878,-0.538,-1
2.700,-0.927,-0.472,-1
2.750,-0.970,-0.402,-1
2.800,-1.008,-0.328,-1
2.850,-1.040,-0.250,-1
2.900,-1.067,-0.169,-1
2.950,-1.087,-0.086,-1
3.000,-1.100,-0.000,-1
3.050,-1.107,0.087,-1
3.100,-1.106,0.175,-1
3.150,-1.099,0.264,-1
3.200,-1.084,0.352,-1
3.250,-1.062,0.440,-1
3.300,-1.034,0.527,-1
3.350,-0.998,0.611,-1
3.400,-0.955,0.694,-1
3.450,-0.905,0.773,-1
3.500,-0.849,0.849,-1
3.550,-0.786,0.920,-1
3.600,-0.717,0.987,-1
3.650,-0.643,1.049,-1
3.700,-0.563,1.105,-1
3.750,-0.478,1.155,-1
3.800,-0.389,1.198,-1
3.850,-0.296,1.235,-1
3.900,-0.200,1.264,-1
3.950,-0.101,1.286,-1
4.000,-0.000,1.300,-1
