0.000,0.000,1.500,-1.000
0.100,0.024,1.500,-1.010
0.200,0.047,1.499,-1.020
0.300,0.071,1.498,-1.030
0.400,0.094,1.497,-1.040
0.500,0.118,1.495,-1.050
0.600,0.141,1.493,-1.060
0.700,0.165,1.491,-1.070
0.800,0.188,1.488,-1.080
0.900,0.211,1.485,-1.090
1.000,0.235,1.482,-1.100
1.100,0.258,1.478,-1.110
1.200,0.281,1.473,-1.120
1.300,0.304,1.469,-1.130
1.400,0.327,1.464,-1.140
1.500,0.350,1.459,-1.150
1.600,0.373,1.453,-1.160
1.700,0.396,1.447,-1.170
1.800,0.418,1.440,-1.180
1.900,0.441,1.434,-1.190
2.000,0.464,1.427,-1.200
2.100,0.486,1.419,-1.210
2.200,0.508,1.411,-1.220
2.300,0.530,1.403,-1.230
2.400,0.552,1.395,-1.240
2.500,0.574,1.386,-1.250
2.600,0.596,1.377,-1.260
2.700,0.617,1.367,-1.270
2.800,0.639,1.357,-1.280
2.900,0.660,1.347,-1.290
3.000,0.681,1.337,-1.300
3.100,0.702,1.326,-1.310
3.200,0.723,1.314,-1.320
3.300,0.743,1.303,-1.330
3.400,0.764,1.291,-1.340
3.500,0.784,1.279,-1.350
3.600,0.804,1.266,-1.360
3.700,0.824,1.254,-1.370
3.800,0.843,1.241,-1.380
3.900,0.863,1.227,-1.390
4.000,0.882,1.214,-1.400
4.100,0.901,1.200,-1.410
4.200,0.919,1.185,-1.420
4.300,0.938,1.171,-1.430
4.400,0.956,1.156,-1.440
4.500,0.974,1.141,-1.450
4.600,0.992,1.125,-1.460
4.700,1.010,1.109,-1.470
4.800,1.027,1.093,-1.480
4.900,1.044,1.077,-1.490
5.000,1.061,1.061,-1.500
5.100,1.077,1.044,-1.510
5.200,1.093,1.027,-1.520
5.300,1.109,1.010,-1.530
5.400,1.125,0.992,-1.540
5.500,1.141,0.974,-1.550
5.600,1.156,0.956,-1.560
5.700,1.171,0.938,-1.570
5.800,1.185,0.919,-1.580
5.900,1.200,0.901,-1.590
6.000,1.214,0.882,-1.600
6.100,1.227,0.863,-1.610
6.200,1.241,0.843,-1.620
6.300,1.254,0.824,-1.630
6.400,1.266,0.804,-1.640
6.500,1.279,0.784,-1.650
6.600,1.291,0.764,-1.660
6.700,1.303,0.743,-1.670
6.800,1.314,0.723,-1.680
6.900,1.326,0.702,-1.690
7.000,1.337,0.681,-1.700
7.100,1.347,0.660,-1.710
7.200,1.357,0.639,-1.720
7.300,1.367,0.617,-1.730
7.400,1.377,0.596,-1.740
7.500,1.386,0.574,-1.750
7.600,1.395,0.552,-1.760
7.700,1.403,0.530,-1.770
7.800,1.411,0.508,-1.780
7.900,1.419,0.486,-1.790
8.000,1.427,0.464,-1.800
8.100,1.434,0.441,-1.810
8.200,1.440,0.418,-1.820
8.300,1.447,0.396,-1.830
8.400,1.453,0.373,-1.840
8.500,1.459,0.350,-1.850
8.600,1.464,0.327,-1.860
8.700,1.469,0.304,-1.870
8.800,1.473,0.281,-1.880
8.900,1.478,0.258,-1.890
9.000,1.482,0.235,-1.900
9.100,1.485,0.211,-1.910
9.200,1.488,0.188,-1.920
9.300,1.491,0.165,-1.930
9.400,1.493,0.141,-1.940
9.500,1.495,0.118,-1.950
9.600,1.497,0.094,-1.960
9.700,1.498,0.071,-1.970
9.800,1.499,0.047,-1.980
9.900,1.500,0.024,-1.990
10.000,1.500,0.000,-2.000
10.100,1.500,-0.024,-2.010
10.200,1.499,-0.047,-2.020
10.300,1.498,-0.071,-2.030
10.400,1.497,-0.094,-2.040
10.500,1.495,-0.118,-2.050
10.600,1.493,-0.141,-2.060
10.700,1.491,-0.165,-2.070
10.800,1.488,-0.188,-2.080
10.900,1.485,-0.211,-2.090
11.000,1.482,-0.235,-2.100
11.100,1.478,-0.258,-2.110
11.200,1.473,-0.281,-2.120
11.300,1.469,-0.304,-2.130
11.400,1.464,-0.327,-2.140
11.500,1.459,-0.350,-2.150
11.600,1.453,-0.373,-2.160
11.700,1.447,-0.396,-2.170
11.800,1.440,-0.418,-2.180
11.900,1.434,-0.441,-2.190
12.000,1.427,-0.464,-2.200
12.100,1.419,-0.486,-2.210
12.200,1.411,-0.508,-2.220
12.300,1.403,-0.530,-2.230
12.400,1.395,-0.552,-2.240
12.500,1.386,-0.574,-2.250
